code,brand,category,color,price,currency,stock,inStock,sizes
SKU06044,Diadora,shoe,White,87,USD,1229,TRUE,"S,M,L"
SKU08820,Converse,shoe,White,31,USD,0,FALSE,"XS,M,L"
SKU09513,Onitsuka,shoe,Black,65,USD,0,FALSE,"S,M,L"
SKU01859,Adidas,shoe,Yellow,99,USD,0,FALSE,M
SKU02409,Vans,shoe,Blue,53,USD,0,FALSE,"S,M,L"
SKU07446,NewBalance,shoe,Yellow,42,USD,0,FALSE,"M,L"
SKU00195,Nike,shoe,Green,38,USD,0,FALSE,"XXS,S,L"
SKU05750,Hummel,shoe,Navy,51,USD,0,FALSE,"S,M,L,XL"
SKU07907,NewBalance,shoe,Ivory,96,USD,170,TRUE,"S,M,L,XXL"
SKU06166,Diadora,shoe,Red,95,USD,0,FALSE,"XS,S,M,L"
SKU08776,Converse,shoe,Navy,82,USD,1469,TRUE,"S,M,L"
SKU01771,Adidas,shoe,Black,88,USD,1765,TRUE,"XXS,M,L"
SKU09627,Onitsuka,shoe,Khaki,36,USD,216,TRUE,"XS,S,M,L"
SKU01855,Adidas,shoe,Green,77,USD,0,FALSE,"XS,S,M,L"
SKU00509,Nike,shoe,White,59,USD,311,TRUE,"S,M"
SKU08747,Converse,shoe,Black,50,USD,1601,TRUE,"S,M"
SKU04221,Sketchers,shoe,White,62,USD,1413,TRUE,"S,M,L,XL"
SKU02782,Vans,shoe,Grey,88,USD,934,TRUE,S
SKU01198,Adidas,shoe,Navy,56,USD,275,TRUE,"XS,S,M,L,XL,XXL"
SKU04032,Sketchers,shoe,Black,66,USD,720,TRUE,"S,M,L"
SKU08736,Converse,shoe,Khaki,74,USD,881,TRUE,"S,M,L,XL"
SKU04061,Sketchers,shoe,White,75,USD,0,FALSE,"S,M,L,XL,XXL"
SKU01138,Adidas,shoe,White,48,USD,0,FALSE,"S,M,L"
SKU01208,Adidas,shoe,White,58,USD,0,FALSE,"S,M,L"
SKU01269,Adidas,shoe,Khaki,100,USD,267,TRUE,"XXS,XS,S,M,L"
SKU00483,Nike,shoe,Yellow,68,USD,1105,TRUE,"S,M,L"
SKU09238,Onitsuka,shoe,Green,53,USD,0,FALSE,"S,M"
SKU06675,Diadora,shoe,Blue,91,USD,0,FALSE,"M,L"
SKU01848,Adidas,shoe,Grey,51,USD,0,FALSE,"S,M"
SKU00935,Nike,shoe,Khaki,85,USD,0,FALSE,"XXS,S,M,L,XL"
SKU06466,Diadora,shoe,Blue,96,USD,1088,TRUE,M
SKU09733,Onitsuka,shoe,Khaki,57,USD,0,FALSE,"S,M,L,XL"
SKU07459,NewBalance,shoe,Blue,47,USD,1021,TRUE,"S,M,L"
SKU06799,Diadora,shoe,Yellow,74,USD,1599,TRUE,"S,M,L"
SKU05191,Hummel,shoe,Navy,83,USD,1227,TRUE,"S,M,L"
SKU04682,Sketchers,shoe,Khaki,43,USD,0,FALSE,"S,M,L"
SKU08111,Converse,shoe,Khaki,67,USD,1135,TRUE,"S,M,L"
SKU02269,Vans,shoe,Yellow,44,USD,1525,TRUE,"M,L"
SKU08007,Converse,shoe,Ivory,76,USD,0,FALSE,"XXS,S,M,L,XL"
SKU04047,Sketchers,shoe,Khaki,49,USD,626,TRUE,"M,L"
SKU05723,Hummel,shoe,Khaki,100,USD,983,TRUE,"S,M,L"
SKU01387,Adidas,shoe,Ivory,70,USD,1639,TRUE,"S,M,L"
SKU02711,Vans,shoe,White,65,USD,0,FALSE,"M,L"
SKU05886,Hummel,shoe,Khaki,40,USD,0,FALSE,"S,M,L"
SKU03793,Puma,shoe,Ivory,77,USD,0,FALSE,"S,M"
SKU05090,Hummel,shoe,White,59,USD,0,FALSE,"XS,S,M,L,XL"
SKU05548,Hummel,shoe,Navy,72,USD,0,FALSE,"S,M,L"
SKU05950,Hummel,shoe,Khaki,72,USD,0,FALSE,"M,L"
SKU06984,Diadora,shoe,Red,99,USD,1526,TRUE,"M,L"
SKU08391,Converse,shoe,Blue,56,USD,0,FALSE,"S,M"
SKU04140,Sketchers,shoe,Grey,77,USD,63,TRUE,"S,L"
SKU09593,Onitsuka,shoe,Grey,76,USD,0,FALSE,"S,M,L,XL"
SKU08300,Converse,shoe,Blue,52,USD,1843,TRUE,"S,M"
SKU05827,Hummel,shoe,Grey,48,USD,0,FALSE,M
SKU01747,Adidas,shoe,Black,56,USD,0,FALSE,"S,M"
SKU02517,Vans,shoe,Green,51,USD,0,FALSE,"M,L"
SKU05135,Hummel,shoe,Red,79,USD,0,FALSE,"M,L,XL"
SKU05083,Hummel,shoe,Yellow,38,USD,0,FALSE,"S,L"
SKU09461,Onitsuka,shoe,Blue,53,USD,0,FALSE,"L,XL,XXL"
SKU00618,Nike,shoe,Green,94,USD,0,FALSE,"S,M,L"
SKU06069,Diadora,shoe,Blue,37,USD,0,FALSE,"S,M,L"
SKU02540,Vans,shoe,Ivory,34,USD,1186,TRUE,"XS,S,M,L"
SKU06483,Diadora,shoe,Black,84,USD,1132,TRUE,"S,M"
SKU02812,Vans,shoe,Ivory,41,USD,265,TRUE,"S,M,L,XL"
SKU06260,Diadora,shoe,Blue,31,USD,39,TRUE,"XS,S,M,L"
SKU00303,Nike,shoe,Green,59,USD,0,FALSE,"XXS,L"
SKU00442,Nike,shoe,Yellow,97,USD,1723,TRUE,"M,L,XXL"
SKU02134,Vans,shoe,Red,71,USD,0,FALSE,XL
SKU01415,Adidas,shoe,Khaki,97,USD,1080,TRUE,"S,M,L"
SKU07642,NewBalance,shoe,Yellow,76,USD,0,FALSE,"M,L,XL,XXL"
SKU02758,Vans,shoe,Red,68,USD,0,FALSE,"S,L,XL"
SKU05917,Hummel,shoe,Black,46,USD,0,FALSE,"S,M,L,XL"
SKU03188,Puma,shoe,Navy,67,USD,421,TRUE,"S,M,L"
SKU07253,NewBalance,shoe,Red,37,USD,328,TRUE,"M,L"
SKU03178,Puma,shoe,Grey,74,USD,1709,TRUE,"M,XXL"
SKU03238,Puma,shoe,Navy,36,USD,0,FALSE,"S,M,XL,XXL"
SKU03906,Puma,shoe,Green,60,USD,1559,TRUE,"XS,S,M,L"
SKU02162,Vans,shoe,Yellow,43,USD,0,FALSE,"XS,M,L,XXL"
SKU00902,Nike,shoe,White,69,USD,584,TRUE,"M,L,XL"
SKU03662,Puma,shoe,Blue,52,USD,0,FALSE,"S,M,L"
SKU04156,Sketchers,shoe,Black,53,USD,0,FALSE,"S,M,L,XL"
SKU00085,Nike,shoe,Khaki,40,USD,107,TRUE,"S,M,L"
SKU08501,Converse,shoe,Grey,37,USD,0,FALSE,L
SKU00894,Nike,shoe,Ivory,30,USD,478,TRUE,"XS,S,M,L"
SKU07974,NewBalance,shoe,Khaki,76,USD,464,TRUE,"XS,S,M,XL"
SKU05027,Hummel,shoe,Blue,99,USD,1979,TRUE,"S,M,L,XL"
SKU01038,Adidas,shoe,Khaki,67,USD,0,FALSE,"S,M,L"
SKU02052,Vans,shoe,Black,93,USD,0,FALSE,"XS,S,M,L"
SKU08713,Converse,shoe,Navy,86,USD,0,FALSE,"M,L,XL"
SKU04356,Sketchers,shoe,Black,39,USD,0,FALSE,"S,M,L"
SKU04192,Sketchers,shoe,Blue,31,USD,0,FALSE,"XS,S"
SKU01369,Adidas,shoe,Navy,52,USD,435,TRUE,"S,M,L"
SKU03638,Puma,shoe,Grey,56,USD,1739,TRUE,"S,M,L,XL"
SKU07802,NewBalance,shoe,Blue,32,USD,1607,TRUE,"S,M,XL"
SKU03478,Puma,shoe,Black,40,USD,1245,TRUE,"S,M,L,XL"
SKU06154,Diadora,shoe,Ivory,32,USD,0,FALSE,"S,M,L"
SKU09240,Onitsuka,shoe,Red,37,USD,1590,TRUE,"M,L"
SKU03001,Puma,shoe,Navy,48,USD,0,FALSE,"XS,M,L"
SKU00320,Nike,shoe,Navy,54,USD,1994,TRUE,"S,M,L"
SKU05102,Hummel,shoe,Grey,31,USD,0,FALSE,"M,L,XL"
SKU05881,Hummel,shoe,Blue,81,USD,0,FALSE,"XS,S,M,L"
SKU07235,NewBalance,shoe,Grey,41,USD,0,FALSE,"S,M,L,XL"
SKU06144,Diadora,shoe,Ivory,51,USD,689,TRUE,"S,M,L"
SKU00612,Nike,shoe,Black,78,USD,0,FALSE,"M,L"
SKU04793,Sketchers,shoe,Khaki,92,USD,1371,TRUE,"M,L,XXL"
SKU07641,NewBalance,shoe,White,53,USD,687,TRUE,"M,L"
SKU00222,Nike,shoe,Ivory,30,USD,1868,TRUE,"M,L,XL"
SKU02808,Vans,shoe,White,47,USD,888,TRUE,"S,M,L"
SKU00011,Nike,shoe,Green,56,USD,29,TRUE,"S,M,L"
SKU04328,Sketchers,shoe,Blue,82,USD,496,TRUE,"XS,S,M,L"
SKU03507,Puma,shoe,White,59,USD,344,TRUE,"XXS,S,M,L"
SKU07556,NewBalance,shoe,Blue,67,USD,0,FALSE,"XS,S,M,L"
SKU05158,Hummel,shoe,Grey,30,USD,1806,TRUE,"S,M"
SKU05852,Hummel,shoe,Yellow,72,USD,0,FALSE,"S,M"
SKU06410,Diadora,shoe,Green,82,USD,0,FALSE,"S,M,L"
SKU09139,Onitsuka,shoe,Khaki,92,USD,616,TRUE,"S,L,XL"
SKU02586,Vans,shoe,Blue,66,USD,0,FALSE,"S,M,L,XL"
SKU08746,Converse,shoe,Khaki,80,USD,0,FALSE,"S,M"
SKU00042,Nike,shoe,Blue,80,USD,757,TRUE,"M,L,XL"
SKU00426,Nike,shoe,Green,93,USD,1600,TRUE,"M,L,XL"
SKU05675,Hummel,shoe,Ivory,33,USD,0,FALSE,"S,M,L"
SKU07247,NewBalance,shoe,Navy,65,USD,1403,TRUE,"S,M"
SKU09239,Onitsuka,shoe,Khaki,36,USD,0,FALSE,"M,XL"
SKU02841,Vans,shoe,White,77,USD,0,FALSE,"XS,M,XL,XXL"
SKU07850,NewBalance,shoe,Black,48,USD,751,TRUE,"M,L,XXL"
SKU01338,Adidas,shoe,Green,88,USD,0,FALSE,"S,M,L"
SKU04286,Sketchers,shoe,Navy,46,USD,0,FALSE,"S,M,XL"
SKU06887,Diadora,shoe,Khaki,36,USD,1985,TRUE,"XS,S,M,L,XXL"
SKU01010,Adidas,shoe,White,69,USD,0,FALSE,"M,L"
SKU07207,NewBalance,shoe,Navy,32,USD,0,FALSE,"XS,S,M,L"
SKU07820,NewBalance,shoe,Ivory,34,USD,0,FALSE,"S,M"
SKU05471,Hummel,shoe,Black,52,USD,915,TRUE,"S,M,L"
SKU08496,Converse,shoe,Navy,99,USD,485,TRUE,"S,M,L"
SKU02667,Vans,shoe,Grey,73,USD,1470,TRUE,"S,M,L"
SKU05784,Hummel,shoe,Grey,68,USD,0,FALSE,"S,M,XL,XXL"
SKU03203,Puma,shoe,Grey,72,USD,726,TRUE,"XXS,S,M,L,XL"
SKU05691,Hummel,shoe,Ivory,80,USD,0,FALSE,"S,M,XL"
SKU09760,Onitsuka,shoe,Navy,79,USD,0,FALSE,M
SKU03213,Puma,shoe,Green,89,USD,1089,TRUE,"XS,S,M"
SKU09886,Onitsuka,shoe,Ivory,81,USD,1149,TRUE,"XS,S,M,L,XL"
SKU03298,Puma,shoe,Black,49,USD,1654,TRUE,M
SKU03343,Puma,shoe,Black,87,USD,0,FALSE,"S,XL"
SKU02028,Vans,shoe,Grey,36,USD,290,TRUE,"XS,S,M,L,XL"
SKU08685,Converse,shoe,Green,32,USD,275,TRUE,"S,M,L"
SKU08259,Converse,shoe,Grey,49,USD,12,TRUE,"S,M,L,XL"
SKU04659,Sketchers,shoe,Red,43,USD,677,TRUE,"S,M,L"
SKU00984,Nike,shoe,Ivory,50,USD,0,FALSE,"S,M,L"
SKU01915,Adidas,shoe,Khaki,61,USD,113,TRUE,"S,M,L"
SKU07230,NewBalance,shoe,Yellow,52,USD,0,FALSE,"L,XXL"
SKU04790,Sketchers,shoe,Blue,32,USD,0,FALSE,"S,M,XL"
SKU06813,Diadora,shoe,Ivory,95,USD,0,FALSE,"S,M,L,XL,XXL"
SKU03367,Puma,shoe,Blue,86,USD,464,TRUE,M
SKU08144,Converse,shoe,Grey,47,USD,157,TRUE,"L,XL"
SKU02469,Vans,shoe,Ivory,43,USD,395,TRUE,"M,L"
SKU01913,Adidas,shoe,Black,38,USD,1564,TRUE,"S,M,L,XL"
SKU04134,Sketchers,shoe,Grey,85,USD,0,FALSE,S
SKU01396,Adidas,shoe,Grey,76,USD,0,FALSE,"M,L,XXL"
SKU07043,NewBalance,shoe,White,34,USD,0,FALSE,"M,L"
SKU03671,Puma,shoe,Navy,57,USD,258,TRUE,"XS,S,M,L"
SKU05013,Hummel,shoe,Green,85,USD,1291,TRUE,"S,M,L,XL"
SKU06273,Diadora,shoe,Khaki,56,USD,0,FALSE,"XXS,S,M,L"
SKU00120,Nike,shoe,Navy,37,USD,548,TRUE,"S,M,L,XL"
SKU09406,Onitsuka,shoe,Navy,64,USD,859,TRUE,"XXS,S,L,XXL"
SKU07799,NewBalance,shoe,Green,99,USD,1754,TRUE,"S,M,L"
SKU01946,Adidas,shoe,Blue,82,USD,962,TRUE,"M,L,XL,XXL"
SKU07614,NewBalance,shoe,Khaki,79,USD,0,FALSE,"XS,S,M,L,XL"
SKU09708,Onitsuka,shoe,Yellow,42,USD,0,FALSE,"S,M,L"
SKU02807,Vans,shoe,Navy,83,USD,0,FALSE,"S,L,XL"
SKU00593,Nike,shoe,Red,82,USD,410,TRUE,"XXS,S,M,L,XL"
SKU02327,Vans,shoe,Navy,38,USD,0,FALSE,"S,L"
SKU03049,Puma,shoe,Grey,83,USD,0,FALSE,"M,L"
SKU07723,NewBalance,shoe,Yellow,97,USD,1597,TRUE,"M,L"
SKU06795,Diadora,shoe,Ivory,99,USD,0,FALSE,"XS,S,L"
SKU02876,Vans,shoe,Green,82,USD,1827,TRUE,"S,M,L,XL"
SKU05360,Hummel,shoe,Grey,77,USD,0,FALSE,"S,M,XL"
SKU07080,NewBalance,shoe,Red,60,USD,0,FALSE,"XS,S,M,L"
SKU08659,Converse,shoe,Red,65,USD,0,FALSE,M
SKU05026,Hummel,shoe,Navy,62,USD,0,FALSE,"M,L"
SKU02568,Vans,shoe,Black,33,USD,0,FALSE,"M,L"
SKU03552,Puma,shoe,White,61,USD,0,FALSE,"S,M,L,XL"
SKU03098,Puma,shoe,Grey,69,USD,0,FALSE,"M,L"
SKU08269,Converse,shoe,Navy,40,USD,1358,TRUE,"M,L,XXL"
SKU04212,Sketchers,shoe,White,51,USD,0,FALSE,"S,M,L"
SKU02032,Vans,shoe,Ivory,91,USD,312,TRUE,"S,M,L"
SKU06425,Diadora,shoe,Navy,73,USD,1733,TRUE,"XS,S,M,L"
SKU08253,Converse,shoe,Blue,74,USD,0,FALSE,"M,L"
SKU09959,Onitsuka,shoe,Blue,32,USD,0,FALSE,"XS,S,M,L"
SKU06935,Diadora,shoe,Ivory,37,USD,0,FALSE,"XXS,S,M,L"
SKU03442,Puma,shoe,Grey,56,USD,1471,TRUE,"S,M,L"
SKU09408,Onitsuka,shoe,Red,71,USD,343,TRUE,"S,M,L"
SKU07463,NewBalance,shoe,Green,90,USD,0,FALSE,"S,M,L,XXL"
SKU09065,Onitsuka,shoe,Red,76,USD,0,FALSE,"XS,S,M,L"
SKU03957,Puma,shoe,Blue,80,USD,1493,TRUE,"S,M,L,XL"
SKU06221,Diadora,shoe,Blue,53,USD,1629,TRUE,"M,XL"
SKU09645,Onitsuka,shoe,Blue,53,USD,134,TRUE,"S,M,L,XL"
SKU01035,Adidas,shoe,Red,87,USD,0,FALSE,"M,L,XL"
SKU08457,Converse,shoe,Grey,39,USD,0,FALSE,"XS,S,M"
SKU02702,Vans,shoe,Ivory,98,USD,791,TRUE,"S,M"
SKU06463,Diadora,shoe,White,61,USD,0,FALSE,"XS,M,L,XL"
SKU09847,Onitsuka,shoe,White,90,USD,0,FALSE,"S,M,L"
SKU06020,Diadora,shoe,Black,71,USD,0,FALSE,"XS,S,L"
SKU04245,Sketchers,shoe,Black,87,USD,272,TRUE,"M,L"
SKU00379,Nike,shoe,Ivory,73,USD,0,FALSE,"S,M,L,XL"
SKU09883,Onitsuka,shoe,Ivory,45,USD,168,TRUE,"S,M,L"
SKU04755,Sketchers,shoe,White,36,USD,1495,TRUE,"S,M,L"
SKU08794,Converse,shoe,Yellow,89,USD,0,FALSE,M
SKU08316,Converse,shoe,Ivory,32,USD,0,FALSE,"M,L,XL"
SKU00860,Nike,shoe,Blue,71,USD,0,FALSE,"S,M,L,XL"
SKU09124,Onitsuka,shoe,Red,94,USD,1230,TRUE,"S,M,L"
SKU06013,Diadora,shoe,Grey,72,USD,0,FALSE,"S,M"
SKU09149,Onitsuka,shoe,White,65,USD,0,FALSE,"M,L"
SKU06960,Diadora,shoe,Khaki,95,USD,0,FALSE,"S,M,L"
SKU05863,Hummel,shoe,Black,61,USD,0,FALSE,"XXS,M,L"
SKU00603,Nike,shoe,Grey,85,USD,0,FALSE,M
SKU01011,Adidas,shoe,Yellow,51,USD,27,TRUE,"XS,M,L"
SKU07144,NewBalance,shoe,Yellow,66,USD,1341,TRUE,"S,M,L"
SKU01135,Adidas,shoe,Yellow,73,USD,0,FALSE,"S,M,L"
SKU05421,Hummel,shoe,Black,99,USD,1986,TRUE,"XS,M,L,XL"
SKU06465,Diadora,shoe,Red,54,USD,0,FALSE,"M,L,XL"
SKU00300,Nike,shoe,Black,48,USD,431,TRUE,"S,M,L"
SKU00535,Nike,shoe,Navy,44,USD,0,FALSE,"S,M"
SKU05427,Hummel,shoe,Red,38,USD,0,FALSE,"S,M"
SKU07153,NewBalance,shoe,Navy,69,USD,505,TRUE,"S,M,L"
SKU04072,Sketchers,shoe,Khaki,88,USD,106,TRUE,"S,M,XL,XXL"
SKU02717,Vans,shoe,Green,77,USD,0,FALSE,"XS,S,M,L"
SKU07623,NewBalance,shoe,Blue,97,USD,1584,TRUE,"M,L,XL"
SKU02243,Vans,shoe,Black,31,USD,986,TRUE,"XS,S,M,L"
SKU01507,Adidas,shoe,Black,64,USD,268,TRUE,M
SKU00834,Nike,shoe,Navy,61,USD,0,FALSE,"S,L"
SKU09395,Onitsuka,shoe,Yellow,59,USD,936,TRUE,"S,M,L"
SKU05837,Hummel,shoe,Yellow,46,USD,0,FALSE,"XXS,XS,S,M,L"
SKU03306,Puma,shoe,Black,60,USD,115,TRUE,"M,L"
SKU05656,Hummel,shoe,Navy,80,USD,1261,TRUE,"S,M,L"
SKU08815,Converse,shoe,Yellow,69,USD,0,FALSE,"M,L,XXL"
SKU04347,Sketchers,shoe,Ivory,94,USD,88,TRUE,"XS,S,M,L"
SKU08138,Converse,shoe,Ivory,42,USD,654,TRUE,"S,M"
SKU05903,Hummel,shoe,Grey,86,USD,1915,TRUE,"M,L"
SKU04295,Sketchers,shoe,Yellow,73,USD,478,TRUE,"S,M,L"
SKU07823,NewBalance,shoe,Blue,73,USD,0,FALSE,"S,L"
SKU01355,Adidas,shoe,White,79,USD,0,FALSE,"XS,M,L"
SKU08766,Converse,shoe,Black,92,USD,0,FALSE,"S,M,L,XL"
SKU08906,Converse,shoe,Navy,94,USD,0,FALSE,"S,M,L"
SKU00166,Nike,shoe,Navy,33,USD,0,FALSE,"S,M,L"
SKU07714,NewBalance,shoe,Yellow,33,USD,123,TRUE,"XS,S,M,L"
SKU09665,Onitsuka,shoe,Blue,70,USD,1939,TRUE,"S,M,L,XL"
SKU00992,Nike,shoe,Ivory,45,USD,372,TRUE,"M,L"
SKU06773,Diadora,shoe,Blue,32,USD,85,TRUE,"M,L"
SKU07871,NewBalance,shoe,Green,86,USD,0,FALSE,"S,M,L,XL"
SKU08033,Converse,shoe,Blue,42,USD,0,FALSE,"XS,S,M,L"
SKU01877,Adidas,shoe,White,96,USD,0,FALSE,"M,L"
SKU00621,Nike,shoe,Red,53,USD,393,TRUE,"S,M"
SKU01867,Adidas,shoe,Grey,50,USD,660,TRUE,"M,L"
SKU07563,NewBalance,shoe,White,89,USD,0,FALSE,"XS,S,M,L"
SKU08160,Converse,shoe,Navy,95,USD,0,FALSE,"S,M,L"
SKU08996,Converse,shoe,Blue,32,USD,0,FALSE,"M,L,XL"
SKU07935,NewBalance,shoe,White,54,USD,0,FALSE,"S,M,L"
SKU08019,Converse,shoe,Black,92,USD,991,TRUE,"M,L"
SKU04400,Sketchers,shoe,Navy,51,USD,0,FALSE,"XS,S,M,L,XL"
SKU00592,Nike,shoe,Red,99,USD,614,TRUE,"XXS,XS,M,L,XL"
SKU00768,Nike,shoe,Green,73,USD,0,FALSE,"S,M,L"
SKU06269,Diadora,shoe,White,84,USD,277,TRUE,"M,L"
SKU04720,Sketchers,shoe,Yellow,37,USD,535,TRUE,"XXS,L,XXL"
SKU08604,Converse,shoe,Navy,59,USD,359,TRUE,"XS,S,M,L,XL"
SKU07583,NewBalance,shoe,Red,71,USD,0,FALSE,"S,M"
SKU07769,NewBalance,shoe,Navy,94,USD,1804,TRUE,"S,M"
SKU00821,Nike,shoe,White,46,USD,835,TRUE,"S,M"
SKU07638,NewBalance,shoe,Yellow,98,USD,191,TRUE,"S,M,L,XL"
SKU02271,Vans,shoe,Yellow,69,USD,0,FALSE,"M,L"
SKU00218,Nike,shoe,Green,83,USD,0,FALSE,"S,M,L,XL"
SKU05101,Hummel,shoe,Blue,42,USD,1677,TRUE,"XXS,M"
SKU02554,Vans,shoe,Green,87,USD,0,FALSE,"M,XL,XXL"
SKU06118,Diadora,shoe,Khaki,80,USD,0,FALSE,"S,M,L,XL"
SKU00832,Nike,shoe,Grey,37,USD,962,TRUE,"M,L"
SKU01782,Adidas,shoe,Black,90,USD,0,FALSE,"XS,S,M,L,XL"
SKU01389,Adidas,shoe,Green,79,USD,0,FALSE,"S,M,L"
SKU03162,Puma,shoe,White,55,USD,625,TRUE,"S,M,L"
SKU03786,Puma,shoe,Khaki,62,USD,852,TRUE,"M,L"
SKU04599,Sketchers,shoe,Green,89,USD,0,FALSE,"S,M,L"
SKU08974,Converse,shoe,Red,85,USD,1920,TRUE,"S,M,L"
SKU01903,Adidas,shoe,Yellow,33,USD,0,FALSE,"S,L,XL"
SKU03156,Puma,shoe,White,73,USD,1223,TRUE,"S,M,L"
SKU01824,Adidas,shoe,Black,32,USD,1235,TRUE,"S,M,L,XL"
SKU08173,Converse,shoe,Navy,56,USD,0,FALSE,M
SKU07475,NewBalance,shoe,Red,79,USD,0,FALSE,"M,L"
SKU00516,Nike,shoe,Khaki,92,USD,0,FALSE,"S,M"
SKU05377,Hummel,shoe,Red,32,USD,0,FALSE,M
SKU02747,Vans,shoe,Yellow,87,USD,600,TRUE,"S,M,L"
SKU05839,Hummel,shoe,Black,66,USD,0,FALSE,"XXS,S,M"
SKU03737,Puma,shoe,White,91,USD,740,TRUE,"S,M,L,XL,XXL"
SKU09380,Onitsuka,shoe,Red,30,USD,829,TRUE,S
SKU09824,Onitsuka,shoe,Black,38,USD,431,TRUE,"S,M,L,XL"
SKU04445,Sketchers,shoe,Blue,67,USD,0,FALSE,"XS,M,XL"
SKU02047,Vans,shoe,Ivory,44,USD,1356,TRUE,"S,M,L"
SKU00508,Nike,shoe,Yellow,32,USD,0,FALSE,"XXS,S,M,L"
SKU07487,NewBalance,shoe,Navy,43,USD,0,FALSE,"XS,M,L,XL,XXL"
SKU08186,Converse,shoe,Yellow,100,USD,0,FALSE,"S,M,L,XXL"
SKU02021,Vans,shoe,White,79,USD,0,FALSE,"M,L"
SKU06893,Diadora,shoe,Blue,94,USD,0,FALSE,"S,M,L,XL"
SKU04618,Sketchers,shoe,White,32,USD,46,TRUE,"M,L"
SKU01703,Adidas,shoe,Khaki,87,USD,1074,TRUE,"XS,S,M,L,XL"
SKU03788,Puma,shoe,Navy,41,USD,0,FALSE,"S,L,XL,XXL"
SKU02365,Vans,shoe,Green,59,USD,0,FALSE,"S,M,XL"
SKU05281,Hummel,shoe,White,30,USD,0,FALSE,"M,L,XL"
SKU04034,Sketchers,shoe,Black,79,USD,0,FALSE,"S,M,L,XL"
SKU03133,Puma,shoe,Ivory,65,USD,0,FALSE,"S,M,L"
SKU01991,Adidas,shoe,Yellow,45,USD,0,FALSE,"M,XXL"
SKU01226,Adidas,shoe,Green,91,USD,1434,TRUE,"S,M,L"
SKU06198,Diadora,shoe,Red,82,USD,1049,TRUE,"M,XL"
SKU05879,Hummel,shoe,Ivory,68,USD,367,TRUE,"S,M,L"
SKU09826,Onitsuka,shoe,Ivory,79,USD,0,FALSE,"S,M,L"
SKU07845,NewBalance,shoe,Grey,73,USD,0,FALSE,"S,M,L"
SKU03668,Puma,shoe,Khaki,64,USD,0,FALSE,"S,M,L,XXL"
SKU09749,Onitsuka,shoe,White,65,USD,0,FALSE,"XS,S,M,L"
SKU03827,Puma,shoe,Khaki,41,USD,1976,TRUE,"S,M"
SKU07989,NewBalance,shoe,Blue,62,USD,0,FALSE,"S,M,XL"
SKU02961,Vans,shoe,Grey,31,USD,0,FALSE,"XS,M,L"
SKU04942,Sketchers,shoe,Navy,72,USD,0,FALSE,"S,M"
SKU01217,Adidas,shoe,Ivory,41,USD,0,FALSE,"M,L"
SKU08131,Converse,shoe,Yellow,60,USD,595,TRUE,"XS,S,M,L"
SKU09792,Onitsuka,shoe,Khaki,47,USD,1818,TRUE,M
SKU09193,Onitsuka,shoe,Green,92,USD,655,TRUE,"S,M"
SKU06822,Diadora,shoe,Blue,37,USD,0,FALSE,"S,M,L"
SKU02763,Vans,shoe,Navy,74,USD,0,FALSE,"XS,S,L,XXL"
SKU05120,Hummel,shoe,Yellow,40,USD,0,FALSE,"S,M"
SKU05074,Hummel,shoe,Blue,34,USD,0,FALSE,"XS,M,L"
SKU09979,Onitsuka,shoe,White,83,USD,1819,TRUE,"XS,S,L"
SKU09745,Onitsuka,shoe,Blue,73,USD,911,TRUE,"S,M,L"
SKU09134,Onitsuka,shoe,Yellow,38,USD,0,FALSE,"M,L"
SKU03693,Puma,shoe,Grey,76,USD,0,FALSE,"M,XL"
SKU09783,Onitsuka,shoe,Green,59,USD,0,FALSE,"S,M,L,XL"
SKU01874,Adidas,shoe,Green,40,USD,990,TRUE,"S,M,L,XL,XXL"
SKU03023,Puma,shoe,Navy,71,USD,0,FALSE,"M,L"
SKU06856,Diadora,shoe,Navy,49,USD,0,FALSE,"S,M"
SKU08660,Converse,shoe,Khaki,43,USD,612,TRUE,"M,L,XL,XXL"
SKU04975,Sketchers,shoe,Black,39,USD,1404,TRUE,"XS,M,L"
SKU07074,NewBalance,shoe,Navy,63,USD,0,FALSE,"S,M,L"
SKU03766,Puma,shoe,Yellow,77,USD,0,FALSE,"S,M,L"
SKU08430,Converse,shoe,Yellow,83,USD,128,TRUE,"S,M,XXL"
SKU04517,Sketchers,shoe,Green,43,USD,0,FALSE,"M,L"
SKU02725,Vans,shoe,Yellow,32,USD,0,FALSE,"S,M,L"
SKU07549,NewBalance,shoe,Grey,36,USD,0,FALSE,"S,M,L"
SKU04163,Sketchers,shoe,Green,79,USD,0,FALSE,"S,M,L,XL"
SKU06917,Diadora,shoe,Navy,59,USD,122,TRUE,"S,M,L,XXL"
SKU08248,Converse,shoe,Yellow,62,USD,0,FALSE,"S,M,L"
SKU00751,Nike,shoe,Green,80,USD,0,FALSE,M
SKU01578,Adidas,shoe,Grey,78,USD,0,FALSE,"S,M,L,XXL"
SKU07027,NewBalance,shoe,Green,99,USD,28,TRUE,"S,M,L"
SKU05931,Hummel,shoe,Black,67,USD,0,FALSE,"M,L"
SKU08486,Converse,shoe,Black,31,USD,1196,TRUE,"XXS,M,L"
SKU07788,NewBalance,shoe,Khaki,70,USD,0,FALSE,"XXS,S,M,L"
SKU02964,Vans,shoe,Black,40,USD,174,TRUE,"M,L"
SKU00823,Nike,shoe,Grey,62,USD,0,FALSE,"S,M,XL"
